District,Confirmed,State,Week
RJ_Pratapgarh,85,Rajasthan,50
RJ_Pratapgarh,79,Rajasthan,51
RJ_Pratapgarh,164,Rajasthan,52
RJ_Pratapgarh,377,Rajasthan,53
RJ_Pratapgarh,920,Rajasthan,54
RJ_Pratapgarh,1238,Rajasthan,55
RJ_Pratapgarh,1454,Rajasthan,56
RJ_Pratapgarh,645,Rajasthan,57
RJ_Pratapgarh,400,Rajasthan,58
RJ_Pratapgarh,294,Rajasthan,59
RJ_Pratapgarh,71,Rajasthan,60
RJ_Pratapgarh,38,Rajasthan,61
RJ_Pratapgarh,28,Rajasthan,62
RJ_Pratapgarh,13,Rajasthan,63
RJ_Pratapgarh,3,Rajasthan,64
RJ_Pratapgarh,0,Rajasthan,65
RJ_Pratapgarh,0,Rajasthan,66
RJ_Pratapgarh,1,Rajasthan,67
RJ_Pratapgarh,0,Rajasthan,68
RJ_Pratapgarh,1,Rajasthan,69
RJ_Pratapgarh,4,Rajasthan,70
RJ_Rajsamand,0,Rajasthan,1
RJ_Rajsamand,0,Rajasthan,2
RJ_Rajsamand,2,Rajasthan,3
RJ_Rajsamand,13,Rajasthan,4
RJ_Rajsamand,18,Rajasthan,5
RJ_Rajsamand,55,Rajasthan,6
RJ_Rajsamand,47,Rajasthan,7
RJ_Rajsamand,26,Rajasthan,8
RJ_Rajsamand,5,Rajasthan,9
RJ_Rajsamand,17,Rajasthan,10
RJ_Rajsamand,46,Rajasthan,11
RJ_Rajsamand,47,Rajasthan,12
RJ_Rajsamand,93,Rajasthan,13
RJ_Rajsamand,75,Rajasthan,14
RJ_Rajsamand,71,Rajasthan,15
RJ_Rajsamand,129,Rajasthan,16
RJ_Rajsamand,54,Rajasthan,17
RJ_Rajsamand,195,Rajasthan,18
RJ_Rajsamand,120,Rajasthan,19
RJ_Rajsamand,108,Rajasthan,20
RJ_Rajsamand,138,Rajasthan,21
RJ_Rajsamand,172,Rajasthan,22
RJ_Rajsamand,144,Rajasthan,23
RJ_Rajsamand,175,Rajasthan,24
RJ_Rajsamand,207,Rajasthan,25
RJ_Rajsamand,150,Rajasthan,26
RJ_Rajsamand,155,Rajasthan,27
RJ_Rajsamand,102,Rajasthan,28
RJ_Rajsamand,57,Rajasthan,29
RJ_Rajsamand,85,Rajasthan,30
RJ_Rajsamand,133,Rajasthan,31
RJ_Rajsamand,112,Rajasthan,32
RJ_Rajsamand,163,Rajasthan,33
RJ_Rajsamand,163,Rajasthan,34
RJ_Rajsamand,272,Rajasthan,35
RJ_Rajsamand,188,Rajasthan,36
RJ_Rajsamand,240,Rajasthan,37
RJ_Rajsamand,147,Rajasthan,38
RJ_Rajsamand,123,Rajasthan,39
RJ_Rajsamand,60,Rajasthan,40
RJ_Rajsamand,37,Rajasthan,41
RJ_Rajsamand,31,Rajasthan,42
RJ_Rajsamand,20,Rajasthan,43
RJ_Rajsamand,12,Rajasthan,44
RJ_Rajsamand,22,Rajasthan,45
RJ_Rajsamand,22,Rajasthan,46
RJ_Rajsamand,65,Rajasthan,47
RJ_Rajsamand,73,Rajasthan,48
RJ_Rajsamand,175,Rajasthan,49
RJ_Rajsamand,205,Rajasthan,50
RJ_Rajsamand,290,Rajasthan,51
RJ_Rajsamand,642,Rajasthan,52
RJ_Rajsamand,1187,Rajasthan,53
RJ_Rajsamand,1662,Rajasthan,54
RJ_Rajsamand,2341,Rajasthan,55
RJ_Rajsamand,1965,Rajasthan,56
RJ_Rajsamand,2437,Rajasthan,57
RJ_Rajsamand,1122,Rajasthan,58
RJ_Rajsamand,406,Rajasthan,59
RJ_Rajsamand,131,Rajasthan,60
RJ_Rajsamand,39,Rajasthan,61
RJ_Rajsamand,9,Rajasthan,62
RJ_Rajsamand,7,Rajasthan,63
RJ_Rajsamand,22,Rajasthan,64
RJ_Rajsamand,2,Rajasthan,65
RJ_Rajsamand,6,Rajasthan,66
RJ_Rajsamand,1,Rajasthan,67
RJ_Rajsamand,1,Rajasthan,68
RJ_Rajsamand,1,Rajasthan,69
RJ_Rajsamand,1,Rajasthan,70
RJ_Sawai Madhopur,0,Rajasthan,1
RJ_Sawai Madhopur,0,Rajasthan,2
RJ_Sawai Madhopur,8,Rajasthan,3
RJ_Sawai Madhopur,2,Rajasthan,4
RJ_Sawai Madhopur,6,Rajasthan,5
RJ_Sawai Madhopur,1,Rajasthan,6
RJ_Sawai Madhopur,3,Rajasthan,7
RJ_Sawai Madhopur,19,Rajasthan,8
RJ_Sawai Madhopur,16,Rajasthan,9
RJ_Sawai Madhopur,20,Rajasthan,10
RJ_Sawai Madhopur,19,Rajasthan,11
RJ_Sawai Madhopur,15,Rajasthan,12
RJ_Sawai Madhopur,20,Rajasthan,13
RJ_Sawai Madhopur,13,Rajasthan,14
RJ_Sawai Madhopur,31,Rajasthan,15
RJ_Sawai Madhopur,35,Rajasthan,16
RJ_Sawai Madhopur,72,Rajasthan,17
RJ_Sawai Madhopur,66,Rajasthan,18
RJ_Sawai Madhopur,61,Rajasthan,19
RJ_Sawai Madhopur,65,Rajasthan,20
RJ_Sawai Madhopur,107,Rajasthan,21
RJ_Sawai Madhopur,92,Rajasthan,22
RJ_Sawai Madhopur,93,Rajasthan,23
RJ_Sawai Madhopur,88,Rajasthan,24
RJ_Sawai Madhopur,86,Rajasthan,25
RJ_Sawai Madhopur,59,Rajasthan,26
RJ_Sawai Madhopur,60,Rajasthan,27
RJ_Sawai Madhopur,52,Rajasthan,28
RJ_Sawai Madhopur,31,Rajasthan,29
RJ_Sawai Madhopur,31,Rajasthan,30
RJ_Sawai Madhopur,62,Rajasthan,31
RJ_Sawai Madhopur,143,Rajasthan,32
RJ_Sawai Madhopur,275,Rajasthan,33
RJ_Sawai Madhopur,146,Rajasthan,34
RJ_Sawai Madhopur,103,Rajasthan,35
RJ_Sawai Madhopur,119,Rajasthan,36
RJ_Sawai Madhopur,38,Rajasthan,37
RJ_Sawai Madhopur,38,Rajasthan,38
RJ_Sawai Madhopur,17,Rajasthan,39
RJ_Sawai Madhopur,7,Rajasthan,40
RJ_Sawai Madhopur,3,Rajasthan,41
RJ_Sawai Madhopur,0,Rajasthan,42
RJ_Sawai Madhopur,0,Rajasthan,43
RJ_Sawai Madhopur,2,Rajasthan,44
RJ_Sawai Madhopur,0,Rajasthan,45
RJ_Sawai Madhopur,2,Rajasthan,46
RJ_Sawai Madhopur,4,Rajasthan,47
RJ_Sawai Madhopur,2,Rajasthan,48
RJ_Sawai Madhopur,1,Rajasthan,49
RJ_Sawai Madhopur,30,Rajasthan,50
RJ_Sawai Madhopur,45,Rajasthan,51
RJ_Sawai Madhopur,242,Rajasthan,52
RJ_Sawai Madhopur,773,Rajasthan,53
RJ_Sawai Madhopur,1461,Rajasthan,54
RJ_Sawai Madhopur,2190,Rajasthan,55
RJ_Sawai Madhopur,1705,Rajasthan,56
RJ_Sawai Madhopur,1249,Rajasthan,57
RJ_Sawai Madhopur,509,Rajasthan,58
RJ_Sawai Madhopur,171,Rajasthan,59
RJ_Sawai Madhopur,63,Rajasthan,60
RJ_Sawai Madhopur,13,Rajasthan,61
RJ_Sawai Madhopur,6,Rajasthan,62
RJ_Sawai Madhopur,2,Rajasthan,63
RJ_Sawai Madhopur,3,Rajasthan,64
RJ_Sawai Madhopur,2,Rajasthan,65
RJ_Sawai Madhopur,1,Rajasthan,66
RJ_Sawai Madhopur,0,Rajasthan,67
RJ_Sawai Madhopur,0,Rajasthan,68
RJ_Sawai Madhopur,3,Rajasthan,69
RJ_Sawai Madhopur,4,Rajasthan,70
RJ_Sikar,0,Rajasthan,1
RJ_Sikar,0,Rajasthan,2
RJ_Sikar,6,Rajasthan,3
RJ_Sikar,3,Rajasthan,4
RJ_Sikar,18,Rajasthan,5
RJ_Sikar,52,Rajasthan,6
RJ_Sikar,123,Rajasthan,7
RJ_Sikar,71,Rajasthan,8
RJ_Sikar,91,Rajasthan,9
RJ_Sikar,64,Rajasthan,10
RJ_Sikar,81,Rajasthan,11
RJ_Sikar,104,Rajasthan,12
RJ_Sikar,80,Rajasthan,13
RJ_Sikar,37,Rajasthan,14
RJ_Sikar,115,Rajasthan,15
RJ_Sikar,218,Rajasthan,16
RJ_Sikar,230,Rajasthan,17
RJ_Sikar,611,Rajasthan,18
RJ_Sikar,389,Rajasthan,19
RJ_Sikar,270,Rajasthan,20
RJ_Sikar,220,Rajasthan,21
RJ_Sikar,308,Rajasthan,22
RJ_Sikar,413,Rajasthan,23
RJ_Sikar,425,Rajasthan,24
RJ_Sikar,325,Rajasthan,25
RJ_Sikar,395,Rajasthan,26
RJ_Sikar,368,Rajasthan,27
RJ_Sikar,583,Rajasthan,28
RJ_Sikar,566,Rajasthan,29
RJ_Sikar,611,Rajasthan,30
RJ_Sikar,508,Rajasthan,31
RJ_Sikar,427,Rajasthan,32
RJ_Sikar,484,Rajasthan,33
RJ_Sikar,248,Rajasthan,34
RJ_Sikar,208,Rajasthan,35
RJ_Sikar,127,Rajasthan,36
RJ_Sikar,110,Rajasthan,37
RJ_Sikar,64,Rajasthan,38
RJ_Sikar,54,Rajasthan,39
RJ_Sikar,33,Rajasthan,40
RJ_Sikar,5,Rajasthan,41
RJ_Sikar,7,Rajasthan,42
RJ_Sikar,11,Rajasthan,43
RJ_Sikar,5,Rajasthan,44
RJ_Sikar,7,Rajasthan,45
RJ_Sikar,6,Rajasthan,46
RJ_Sikar,7,Rajasthan,47
RJ_Sikar,15,Rajasthan,48
RJ_Sikar,16,Rajasthan,49
RJ_Sikar,47,Rajasthan,50
RJ_Sikar,130,Rajasthan,51
RJ_Sikar,212,Rajasthan,52
RJ_Sikar,772,Rajasthan,53
RJ_Sikar,2633,Rajasthan,54
RJ_Sikar,5515,Rajasthan,55
RJ_Sikar,4134,Rajasthan,56
RJ_Sikar,3730,Rajasthan,57
RJ_Sikar,2539,Rajasthan,58
RJ_Sikar,1038,Rajasthan,59
RJ_Sikar,360,Rajasthan,60
RJ_Sikar,161,Rajasthan,61
RJ_Sikar,71,Rajasthan,62
RJ_Sikar,57,Rajasthan,63
RJ_Sikar,39,Rajasthan,64
RJ_Sikar,16,Rajasthan,65
RJ_Sikar,15,Rajasthan,66
RJ_Sikar,4,Rajasthan,67
RJ_Sikar,7,Rajasthan,68
RJ_Sikar,4,Rajasthan,69
RJ_Sikar,4,Rajasthan,70
RJ_Sirohi,0,Rajasthan,1
RJ_Sirohi,0,Rajasthan,2
RJ_Sirohi,0,,3
RJ_Sirohi,3,Rajasthan,4
RJ_Sirohi,29,Rajasthan,5
RJ_Sirohi,68,Rajasthan,6
RJ_Sirohi,57,Rajasthan,7
RJ_Sirohi,38,Rajasthan,8
RJ_Sirohi,84,Rajasthan,9
RJ_Sirohi,65,Rajasthan,10
RJ_Sirohi,101,Rajasthan,11
RJ_Sirohi,109,Rajasthan,12
RJ_Sirohi,100,Rajasthan,13
RJ_Sirohi,86,Rajasthan,14
RJ_Sirohi,51,Rajasthan,15
RJ_Sirohi,88,Rajasthan,16
RJ_Sirohi,65,Rajasthan,17
RJ_Sirohi,80,Rajasthan,18
RJ_Sirohi,81,Rajasthan,19
RJ_Sirohi,153,Rajasthan,20
RJ_Sirohi,115,Rajasthan,21
RJ_Sirohi,146,Rajasthan,22
RJ_Sirohi,138,Rajasthan,23
RJ_Sirohi,166,Rajasthan,24
RJ_Sirohi,273,Rajasthan,25
RJ_Sirohi,99,Rajasthan,26
RJ_Sirohi,118,Rajasthan,27
RJ_Sirohi,17,Rajasthan,28
RJ_Sirohi,172,Rajasthan,29
RJ_Sirohi,81,Rajasthan,30
RJ_Sirohi,117,Rajasthan,31
RJ_Sirohi,148,Rajasthan,32
RJ_Sirohi,260,Rajasthan,33
RJ_Sirohi,178,Rajasthan,34
RJ_Sirohi,93,Rajasthan,35
RJ_Sirohi,101,Rajasthan,36
RJ_Sirohi,82,Rajasthan,37
RJ_Sirohi,80,Rajasthan,38
RJ_Sirohi,79,Rajasthan,39
RJ_Sirohi,25,Rajasthan,40
RJ_Sirohi,9,Rajasthan,41
RJ_Sirohi,7,Rajasthan,42
RJ_Sirohi,3,Rajasthan,43
RJ_Sirohi,3,Rajasthan,44
RJ_Sirohi,1,Rajasthan,45
RJ_Sirohi,0,Rajasthan,46
RJ_Sirohi,4,Rajasthan,47
RJ_Sirohi,3,Rajasthan,48
RJ_Sirohi,29,Rajasthan,49
RJ_Sirohi,251,Rajasthan,50
RJ_Sirohi,274,Rajasthan,51
RJ_Sirohi,435,Rajasthan,52
RJ_Sirohi,854,Rajasthan,53
RJ_Sirohi,2381,Rajasthan,54
RJ_Sirohi,1381,Rajasthan,55
RJ_Sirohi,1597,Rajasthan,56
RJ_Sirohi,1641,Rajasthan,57
RJ_Sirohi,605,Rajasthan,58
RJ_Sirohi,283,Rajasthan,59
RJ_Sirohi,44,Rajasthan,60
RJ_Sirohi,98,Rajasthan,61
RJ_Sirohi,34,Rajasthan,62
RJ_Sirohi,23,Rajasthan,63
RJ_Sirohi,8,Rajasthan,64
RJ_Sirohi,12,Rajasthan,65
RJ_Sirohi,3,Rajasthan,66
RJ_Sirohi,0,Rajasthan,67
RJ_Sirohi,0,Rajasthan,68
RJ_Sirohi,0,Rajasthan,69
RJ_Sirohi,0,Rajasthan,70
RJ_Tonk,0,Rajasthan,1
RJ_Tonk,0,Rajasthan,2
RJ_Tonk,134,Rajasthan,3
RJ_Tonk,2,Rajasthan,4
RJ_Tonk,11,Rajasthan,5
RJ_Tonk,12,Rajasthan,6
RJ_Tonk,4,Rajasthan,7
RJ_Tonk,6,Rajasthan,8
RJ_Tonk,11,Rajasthan,9
RJ_Tonk,16,Rajasthan,10
RJ_Tonk,4,Rajasthan,11
RJ_Tonk,4,Rajasthan,12
RJ_Tonk,10,Rajasthan,13
RJ_Tonk,10,Rajasthan,14
RJ_Tonk,28,Rajasthan,15
RJ_Tonk,27,Rajasthan,16
RJ_Tonk,99,Rajasthan,17
RJ_Tonk,65,Rajasthan,18
RJ_Tonk,89,Rajasthan,19
RJ_Tonk,68,Rajasthan,20
RJ_Tonk,164,Rajasthan,21
RJ_Tonk,45,Rajasthan,22
RJ_Tonk,157,Rajasthan,23
RJ_Tonk,235,Rajasthan,24
RJ_Tonk,164,Rajasthan,25
RJ_Tonk,149,Rajasthan,26
RJ_Tonk,138,Rajasthan,27
RJ_Tonk,43,Rajasthan,28
RJ_Tonk,94,Rajasthan,29
RJ_Tonk,112,Rajasthan,30
RJ_Tonk,135,Rajasthan,31
RJ_Tonk,269,Rajasthan,32
RJ_Tonk,403,Rajasthan,33
RJ_Tonk,221,Rajasthan,34
RJ_Tonk,190,Rajasthan,35
RJ_Tonk,99,Rajasthan,36
RJ_Tonk,143,Rajasthan,37
RJ_Tonk,41,Rajasthan,38
RJ_Tonk,29,Rajasthan,39
RJ_Tonk,15,Rajasthan,40
RJ_Tonk,12,Rajasthan,41
RJ_Tonk,1,Rajasthan,42
RJ_Tonk,0,Rajasthan,43
RJ_Tonk,2,Rajasthan,44
RJ_Tonk,2,Rajasthan,45
RJ_Tonk,3,Rajasthan,46
RJ_Tonk,0,Rajasthan,47
RJ_Tonk,3,Rajasthan,48
RJ_Tonk,10,Rajasthan,49
RJ_Tonk,10,Rajasthan,50
RJ_Tonk,30,Rajasthan,51
RJ_Tonk,198,Rajasthan,52
RJ_Tonk,476,Rajasthan,53
RJ_Tonk,998,Rajasthan,54
RJ_Tonk,1098,Rajasthan,55
RJ_Tonk,1002,Rajasthan,56
RJ_Tonk,1055,Rajasthan,57
RJ_Tonk,558,Rajasthan,58
RJ_Tonk,286,Rajasthan,59
RJ_Tonk,92,Rajasthan,60
RJ_Tonk,119,Rajasthan,61
RJ_Tonk,31,Rajasthan,62
RJ_Tonk,17,Rajasthan,63
RJ_Tonk,20,Rajasthan,64
RJ_Tonk,15,Rajasthan,65
RJ_Tonk,5,Rajasthan,66
RJ_Tonk,3,Rajasthan,67
RJ_Tonk,2,Rajasthan,68
RJ_Tonk,1,Rajasthan,69
RJ_Tonk,0,Rajasthan,70
RJ_Udaipur,0,Rajasthan,1
RJ_Udaipur,0,Rajasthan,2
RJ_Udaipur,9,Rajasthan,3
RJ_Udaipur,94,Rajasthan,4
RJ_Udaipur,260,Rajasthan,5
RJ_Udaipur,96,Rajasthan,6
RJ_Udaipur,82,Rajasthan,7
RJ_Udaipur,45,Rajasthan,8
RJ_Udaipur,14,Rajasthan,9
RJ_Udaipur,41,Rajasthan,10
RJ_Udaipur,40,Rajasthan,11
RJ_Udaipur,91,Rajasthan,12
RJ_Udaipur,94,Rajasthan,13
RJ_Udaipur,92,Rajasthan,14
RJ_Udaipur,129,Rajasthan,15
RJ_Udaipur,217,Rajasthan,16
RJ_Udaipur,261,Rajasthan,17
RJ_Udaipur,287,Rajasthan,18
RJ_Udaipur,258,Rajasthan,19
RJ_Udaipur,225,Rajasthan,20
RJ_Udaipur,207,Rajasthan,21
RJ_Udaipur,220,Rajasthan,22
RJ_Udaipur,585,Rajasthan,23
RJ_Udaipur,751,Rajasthan,24
RJ_Udaipur,670,Rajasthan,25
RJ_Udaipur,753,Rajasthan,26
RJ_Udaipur,549,Rajasthan,27
RJ_Udaipur,439,Rajasthan,28
RJ_Udaipur,316,Rajasthan,29
RJ_Udaipur,300,Rajasthan,30
RJ_Udaipur,416,Rajasthan,31
RJ_Udaipur,603,Rajasthan,32
RJ_Udaipur,927,Rajasthan,33
RJ_Udaipur,660,Rajasthan,34
RJ_Udaipur,570,Rajasthan,35
RJ_Udaipur,448,Rajasthan,36
RJ_Udaipur,351,Rajasthan,37
RJ_Udaipur,270,Rajasthan,38
RJ_Udaipur,180,Rajasthan,39
RJ_Udaipur,128,Rajasthan,40
RJ_Udaipur,49,Rajasthan,41
RJ_Udaipur,42,Rajasthan,42
RJ_Udaipur,44,Rajasthan,43
RJ_Udaipur,46,Rajasthan,44
RJ_Udaipur,48,Rajasthan,45
RJ_Udaipur,72,Rajasthan,46
RJ_Udaipur,136,Rajasthan,47
RJ_Udaipur,176,Rajasthan,48
RJ_Udaipur,261,Rajasthan,49
RJ_Udaipur,415,Rajasthan,50
RJ_Udaipur,712,Rajasthan,51
RJ_Udaipur,2496,Rajasthan,52
RJ_Udaipur,5506,Rajasthan,53
RJ_Udaipur,6969,Rajasthan,54
RJ_Udaipur,7282,Rajasthan,55
RJ_Udaipur,7304,Rajasthan,56
RJ_Udaipur,7271,Rajasthan,57
RJ_Udaipur,3444,Rajasthan,58
RJ_Udaipur,1488,Rajasthan,59
RJ_Udaipur,434,Rajasthan,60
RJ_Udaipur,190,Rajasthan,61
RJ_Udaipur,52,Rajasthan,62
RJ_Udaipur,33,Rajasthan,63
RJ_Udaipur,32,Rajasthan,64
RJ_Udaipur,25,Rajasthan,65
RJ_Udaipur,36,Rajasthan,66
RJ_Udaipur,34,Rajasthan,67
RJ_Udaipur,40,Rajasthan,68
RJ_Udaipur,30,Rajasthan,69
RJ_Udaipur,27,Rajasthan,70
TN_Ariyalur,0,Tamil Nadu,1
TN_Ariyalur,0,Tamil Nadu,2
TN_Ariyalur,25,Tamil Nadu,3
TN_Ariyalur,236,Tamil Nadu,4
TN_Ariyalur,87,Tamil Nadu,5
TN_Ariyalur,7,Tamil Nadu,6
TN_Ariyalur,10,Tamil Nadu,7
TN_Ariyalur,14,Tamil Nadu,8
TN_Ariyalur,13,Tamil Nadu,9
TN_Ariyalur,22,Tamil Nadu,10
TN_Ariyalur,44,Tamil Nadu,11
TN_Ariyalur,8,Tamil Nadu,12
TN_Ariyalur,43,Tamil Nadu,13
TN_Ariyalur,111,Tamil Nadu,14
TN_Ariyalur,180,Tamil Nadu,15
TN_Ariyalur,150,Tamil Nadu,16
TN_Ariyalur,295,Tamil Nadu,17
TN_Ariyalur,470,Tamil Nadu,18
TN_Ariyalur,449,Tamil Nadu,19
TN_Ariyalur,415,Tamil Nadu,20
TN_Ariyalur,454,Tamil Nadu,21
TN_Ariyalur,227,Tamil Nadu,22
TN_Ariyalur,191,Tamil Nadu,23
TN_Ariyalur,184,Tamil Nadu,24
TN_Ariyalur,216,Tamil Nadu,25
TN_Ariyalur,219,Tamil Nadu,26
TN_Ariyalur,173,Tamil Nadu,27
TN_Ariyalur,79,Tamil Nadu,28
TN_Ariyalur,52,Tamil Nadu,29
TN_Ariyalur,65,Tamil Nadu,30
TN_Ariyalur,59,Tamil Nadu,31
TN_Ariyalur,29,Tamil Nadu,32
TN_Ariyalur,33,Tamil Nadu,33
TN_Ariyalur,22,Tamil Nadu,34
TN_Ariyalur,24,Tamil Nadu,35
TN_Ariyalur,75,Tamil Nadu,36
TN_Ariyalur,11,Tamil Nadu,37
TN_Ariyalur,29,Tamil Nadu,38
TN_Ariyalur,21,Tamil Nadu,39
TN_Ariyalur,6,Tamil Nadu,40
TN_Ariyalur,14,Tamil Nadu,41
TN_Ariyalur,12,Tamil Nadu,42
TN_Ariyalur,28,Tamil Nadu,43
TN_Ariyalur,3,Tamil Nadu,44
TN_Ariyalur,12,Tamil Nadu,45
TN_Ariyalur,15,Tamil Nadu,46
TN_Ariyalur,9,Tamil Nadu,47
TN_Ariyalur,8,Tamil Nadu,48
TN_Ariyalur,13,Tamil Nadu,49
TN_Ariyalur,40,Tamil Nadu,50
TN_Ariyalur,31,Tamil Nadu,51
TN_Ariyalur,81,Tamil Nadu,52
TN_Ariyalur,151,Tamil Nadu,53
TN_Ariyalur,241,Tamil Nadu,54
TN_Ariyalur,324,Tamil Nadu,55
TN_Ariyalur,567,Tamil Nadu,56
TN_Ariyalur,1156,Tamil Nadu,57
TN_Ariyalur,1676,Tamil Nadu,58
TN_Ariyalur,1732,Tamil Nadu,59
TN_Ariyalur,1747,Tamil Nadu,60
TN_Ariyalur,1015,Tamil Nadu,61
TN_Ariyalur,599,Tamil Nadu,62
TN_Ariyalur,486,Tamil Nadu,63
TN_Ariyalur,406,Tamil Nadu,64
TN_Ariyalur,296,Tamil Nadu,65
TN_Ariyalur,183,Tamil Nadu,66
TN_Ariyalur,128,Tamil Nadu,67
TN_Ariyalur,143,Tamil Nadu,68
TN_Ariyalur,170,Tamil Nadu,69
TN_Ariyalur,148,Tamil Nadu,70
TN_Chennai,0,Tamil Nadu,1
TN_Chennai,0,Tamil Nadu,2
TN_Chennai,1260,Tamil Nadu,3
TN_Chennai,2065,Tamil Nadu,4
TN_Chennai,2954,Tamil Nadu,5
TN_Chennai,3716,Tamil Nadu,6
TN_Chennai,4000,Tamil Nadu,7
TN_Chennai,6998,Tamil Nadu,8
TN_Chennai,9451,Tamil Nadu,9
TN_Chennai,9197,Tamil Nadu,10
TN_Chennai,12058,Tamil Nadu,11
TN_Chennai,14839,Tamil Nadu,12
TN_Chennai,9620,Tamil Nadu,13
TN_Chennai,8440,Tamil Nadu,14
TN_Chennai,8939,Tamil Nadu,15
TN_Chennai,7340,Tamil Nadu,16
TN_Chennai,7247,Tamil Nadu,17
TN_Chennai,7320,Tamil Nadu,18
TN_Chennai,8627,Tamil Nadu,19
TN_Chennai,9102,Tamil Nadu,20
TN_Chennai,7512,Tamil Nadu,21
TN_Chennai,6906,Tamil Nadu,22
TN_Chennai,7033,Tamil Nadu,23
TN_Chennai,7501,Tamil Nadu,24
TN_Chennai,9290,Tamil Nadu,25
TN_Chennai,9336,Tamil Nadu,26
TN_Chennai,8193,Tamil Nadu,27
TN_Chennai,5957,Tamil Nadu,28
TN_Chennai,5015,Tamil Nadu,29
TN_Chennai,4342,Tamil Nadu,30
TN_Chennai,3921,Tamil Nadu,31
TN_Chennai,3376,Tamil Nadu,32
TN_Chennai,3022,Tamil Nadu,33
TN_Chennai,2627,Tamil Nadu,34
TN_Chennai,2322,Tamil Nadu,35
TN_Chennai,2411,Tamil Nadu,36
TN_Chennai,2157,Tamil Nadu,37
TN_Chennai,1904,Tamil Nadu,38
TN_Chennai,1577,Tamil Nadu,39
TN_Chennai,1336,Tamil Nadu,40
TN_Chennai,1115,Tamil Nadu,41
TN_Chennai,1122,Tamil Nadu,42
TN_Chennai,1020,Tamil Nadu,43
TN_Chennai,1026,Tamil Nadu,44
TN_Chennai,997,Tamil Nadu,45
TN_Chennai,1159,Tamil Nadu,46
TN_Chennai,1378,Tamil Nadu,47
TN_Chennai,1831,Tamil Nadu,48
TN_Chennai,2568,Tamil Nadu,49
TN_Chennai,4356,Tamil Nadu,50
TN_Chennai,6948,Tamil Nadu,51
TN_Chennai,10698,Tamil Nadu,52
TN_Chennai,17055,Tamil Nadu,53
TN_Chennai,25386,Tamil Nadu,54
TN_Chennai,34227,Tamil Nadu,55
TN_Chennai,43847,Tamil Nadu,56
TN_Chennai,48700,Tamil Nadu,57
TN_Chennai,41327,Tamil Nadu,58
TN_Chennai,25627,Tamil Nadu,59
TN_Chennai,15720,Tamil Nadu,60
TN_Chennai,9067,Tamil Nadu,61
TN_Chennai,4683,Tamil Nadu,62
TN_Chennai,2675,Tamil Nadu,63
TN_Chennai,1781,Tamil Nadu,64
TN_Chennai,1595,Tamil Nadu,65
TN_Chennai,1213,Tamil Nadu,66
TN_Chennai,981,Tamil Nadu,67
TN_Chennai,1139,Tamil Nadu,68
TN_Chennai,1335,Tamil Nadu,69
TN_Chennai,1484,Tamil Nadu,70
TN_Coimbatore,0,Tamil Nadu,1
TN_Coimbatore,0,Tamil Nadu,2
TN_Coimbatore,142,Tamil Nadu,3
TN_Coimbatore,4,Tamil Nadu,4
TN_Coimbatore,332,Tamil Nadu,5
TN_Coimbatore,0,Tamil Nadu,6
TN_Coimbatore,0,Tamil Nadu,7
TN_Coimbatore,1125,Tamil Nadu,8
TN_Coimbatore,15,Tamil Nadu,9
TN_Coimbatore,82,Tamil Nadu,10
TN_Coimbatore,173,Tamil Nadu,11
TN_Coimbatore,284,Tamil Nadu,12
TN_Coimbatore,430,Tamil Nadu,13
TN_Coimbatore,763,Tamil Nadu,14
TN_Coimbatore,1332,Tamil Nadu,15
TN_Coimbatore,1822,Tamil Nadu,16
TN_Coimbatore,1391,Tamil Nadu,17
TN_Coimbatore,2119,Tamil Nadu,18
TN_Coimbatore,2789,Tamil Nadu,19
TN_Coimbatore,3035,Tamil Nadu,20
TN_Coimbatore,4017,Tamil Nadu,21
TN_Coimbatore,3255,Tamil Nadu,22
TN_Coimbatore,3679,Tamil Nadu,23
TN_Coimbatore,4371,Tamil Nadu,24
TN_Coimbatore,3896,Tamil Nadu,25
TN_Coimbatore,3114,Tamil Nadu,26
TN_Coimbatore,2770,Tamil Nadu,27
TN_Coimbatore,2060,Tamil Nadu,28
TN_Coimbatore,1697,Tamil Nadu,29
TN_Coimbatore,1637,Tamil Nadu,30
TN_Coimbatore,1348,Tamil Nadu,31
TN_Coimbatore,1143,Tamil Nadu,32
TN_Coimbatore,1041,Tamil Nadu,33
TN_Coimbatore,1009,Tamil Nadu,34
TN_Coimbatore,887,Tamil Nadu,35
TN_Coimbatore,830,Tamil Nadu,36
TN_Coimbatore,737,Tamil Nadu,37
TN_Coimbatore,612,Tamil Nadu,38
TN_Coimbatore,553,Tamil Nadu,39
TN_Coimbatore,506,Tamil Nadu,40
TN_Coimbatore,411,Tamil Nadu,41
TN_Coimbatore,364,Tamil Nadu,42
TN_Coimbatore,423,Tamil Nadu,43
TN_Coimbatore,354,Tamil Nadu,44
TN_Coimbatore,308,Tamil Nadu,45
TN_Coimbatore,298,Tamil Nadu,46
TN_Coimbatore,317,Tamil Nadu,47
TN_Coimbatore,373,Tamil Nadu,48
TN_Coimbatore,620,Tamil Nadu,49
TN_Coimbatore,1054,Tamil Nadu,50
TN_Coimbatore,1744,Tamil Nadu,51
TN_Coimbatore,2754,Tamil Nadu,52
TN_Coimbatore,4070,Tamil Nadu,53
TN_Coimbatore,5529,Tamil Nadu,54
TN_Coimbatore,7495,Tamil Nadu,55
