State,District,Month,Cases
Arunachal Pradesh,AR_Upper Dibang Valley,5,16
Arunachal Pradesh,AR_Upper Dibang Valley,6,3
Arunachal Pradesh,AR_Upper Dibang Valley,7,0
Arunachal Pradesh,AR_Upper Dibang Valley,8,0
Arunachal Pradesh,AR_Upper Dibang Valley,9,0
Arunachal Pradesh,AR_Upper Dibang Valley,10,0
Arunachal Pradesh,AR_Upper Dibang Valley,11,0
Arunachal Pradesh,AR_Upper Dibang Valley,12,75
Arunachal Pradesh,AR_Upper Dibang Valley,13,102
Arunachal Pradesh,AR_Upper Dibang Valley,14,35
Arunachal Pradesh,AR_Upper Dibang Valley,15,65
Arunachal Pradesh,AR_Upper Dibang Valley,16,0
Arunachal Pradesh,AR_Upper Dibang Valley,17,0
Arunachal Pradesh,AR_Upper Siang,1,1
Arunachal Pradesh,AR_Upper Siang,2,7
Arunachal Pradesh,AR_Upper Siang,3,26
Arunachal Pradesh,AR_Upper Siang,4,83
Arunachal Pradesh,AR_Upper Siang,5,108
Arunachal Pradesh,AR_Upper Siang,6,119
Arunachal Pradesh,AR_Upper Siang,7,15
Arunachal Pradesh,AR_Upper Siang,8,1
Arunachal Pradesh,AR_Upper Siang,9,1
Arunachal Pradesh,AR_Upper Siang,10,0
Arunachal Pradesh,AR_Upper Siang,11,1
Arunachal Pradesh,AR_Upper Siang,12,52
Arunachal Pradesh,AR_Upper Siang,13,231
Arunachal Pradesh,AR_Upper Siang,14,94
Arunachal Pradesh,AR_Upper Siang,15,157
Arunachal Pradesh,AR_Upper Siang,16,0
Arunachal Pradesh,AR_Upper Siang,17,0
Arunachal Pradesh,AR_Upper Subansiri,1,0
Arunachal Pradesh,AR_Upper Subansiri,2,4
Arunachal Pradesh,AR_Upper Subansiri,3,89
Arunachal Pradesh,AR_Upper Subansiri,4,88
Arunachal Pradesh,AR_Upper Subansiri,5,205
Arunachal Pradesh,AR_Upper Subansiri,6,52
Arunachal Pradesh,AR_Upper Subansiri,7,2
Arunachal Pradesh,AR_Upper Subansiri,8,1
Arunachal Pradesh,AR_Upper Subansiri,9,0
Arunachal Pradesh,AR_Upper Subansiri,10,0
Arunachal Pradesh,AR_Upper Subansiri,11,2
Arunachal Pradesh,AR_Upper Subansiri,12,167
Arunachal Pradesh,AR_Upper Subansiri,13,439
Arunachal Pradesh,AR_Upper Subansiri,14,584
Arunachal Pradesh,AR_Upper Subansiri,15,281
Arunachal Pradesh,AR_Upper Subansiri,16,0
Arunachal Pradesh,AR_Upper Subansiri,17,0
Arunachal Pradesh,AR_West Kameng,1,12
Arunachal Pradesh,AR_West Kameng,2,19
Arunachal Pradesh,AR_West Kameng,3,191
Arunachal Pradesh,AR_West Kameng,4,248
Arunachal Pradesh,AR_West Kameng,5,200
Arunachal Pradesh,AR_West Kameng,6,162
Arunachal Pradesh,AR_West Kameng,7,80
Arunachal Pradesh,AR_West Kameng,8,35
Arunachal Pradesh,AR_West Kameng,9,4
Arunachal Pradesh,AR_West Kameng,10,1
Arunachal Pradesh,AR_West Kameng,11,17
Arunachal Pradesh,AR_West Kameng,12,334
Arunachal Pradesh,AR_West Kameng,13,675
Arunachal Pradesh,AR_West Kameng,14,847
Arunachal Pradesh,AR_West Kameng,15,383
Arunachal Pradesh,AR_West Kameng,16,0
Arunachal Pradesh,AR_West Kameng,17,0
Arunachal Pradesh,AR_West Siang,1,1
Arunachal Pradesh,AR_West Siang,2,5
Arunachal Pradesh,AR_West Siang,3,85
Arunachal Pradesh,AR_West Siang,4,304
Arunachal Pradesh,AR_West Siang,5,538
Arunachal Pradesh,AR_West Siang,6,114
Arunachal Pradesh,AR_West Siang,7,15
Arunachal Pradesh,AR_West Siang,8,1
Arunachal Pradesh,AR_West Siang,9,1
Arunachal Pradesh,AR_West Siang,10,0
Arunachal Pradesh,AR_West Siang,11,0
Arunachal Pradesh,AR_West Siang,12,80
Arunachal Pradesh,AR_West Siang,13,66
Arunachal Pradesh,AR_West Siang,14,297
Arunachal Pradesh,AR_West Siang,15,265
Arunachal Pradesh,AR_West Siang,16,0
Arunachal Pradesh,AR_West Siang,17,0
Bihar,BR_Araria,1,4
Bihar,BR_Araria,2,88
Bihar,BR_Araria,3,121
Bihar,BR_Araria,4,1712
Bihar,BR_Araria,5,2508
Bihar,BR_Araria,6,1544
Bihar,BR_Araria,7,791
Bihar,BR_Araria,8,328
Bihar,BR_Araria,9,115
Bihar,BR_Araria,10,46
Bihar,BR_Araria,11,11
Bihar,BR_Araria,12,474
Bihar,BR_Araria,13,4939
Bihar,BR_Araria,14,2111
Bihar,BR_Araria,15,135
Bihar,BR_Araria,16,36
Bihar,BR_Araria,17,0
Bihar,BR_Arwal,1,12
Bihar,BR_Arwal,2,66
Bihar,BR_Arwal,3,123
Bihar,BR_Arwal,4,784
Bihar,BR_Arwal,5,559
Bihar,BR_Arwal,6,420
Bihar,BR_Arwal,7,171
Bihar,BR_Arwal,8,83
Bihar,BR_Arwal,9,159
Bihar,BR_Arwal,10,59
Bihar,BR_Arwal,11,1
Bihar,BR_Arwal,12,360
Bihar,BR_Arwal,13,3825
Bihar,BR_Arwal,14,667
Bihar,BR_Arwal,15,69
Bihar,BR_Arwal,16,29
Bihar,BR_Arwal,17,0
Bihar,BR_Aurangabad,1,18
Bihar,BR_Aurangabad,2,111
Bihar,BR_Aurangabad,3,209
Bihar,BR_Aurangabad,4,1417
Bihar,BR_Aurangabad,5,1560
Bihar,BR_Aurangabad,6,659
Bihar,BR_Aurangabad,7,613
Bihar,BR_Aurangabad,8,350
Bihar,BR_Aurangabad,9,444
Bihar,BR_Aurangabad,10,146
Bihar,BR_Aurangabad,11,51
Bihar,BR_Aurangabad,12,537
Bihar,BR_Aurangabad,13,12247
Bihar,BR_Aurangabad,14,1540
Bihar,BR_Aurangabad,15,61
Bihar,BR_Aurangabad,16,47
Bihar,BR_Aurangabad,17,0
Bihar,BR_Banka,1,15
Bihar,BR_Banka,2,157
Bihar,BR_Banka,3,139
Bihar,BR_Banka,4,965
Bihar,BR_Banka,5,725
Bihar,BR_Banka,6,841
Bihar,BR_Banka,7,284
Bihar,BR_Banka,8,223
Bihar,BR_Banka,9,175
Bihar,BR_Banka,10,71
Bihar,BR_Banka,11,18
Bihar,BR_Banka,12,205
Bihar,BR_Banka,13,2879
Bihar,BR_Banka,14,629
Bihar,BR_Banka,15,39
Bihar,BR_Banka,16,14
Bihar,BR_Banka,17,0
Bihar,BR_Begusarai,1,47
Bihar,BR_Begusarai,2,259
Bihar,BR_Begusarai,3,628
Bihar,BR_Begusarai,4,2889
Bihar,BR_Begusarai,5,2051
Bihar,BR_Begusarai,6,749
Bihar,BR_Begusarai,7,464
Bihar,BR_Begusarai,8,366
Bihar,BR_Begusarai,9,520
Bihar,BR_Begusarai,10,152
Bihar,BR_Begusarai,11,48
Bihar,BR_Begusarai,12,756
Bihar,BR_Begusarai,13,14299
Bihar,BR_Begusarai,14,3705
Bihar,BR_Begusarai,15,182
Bihar,BR_Begusarai,16,75
Bihar,BR_Begusarai,17,0
Bihar,BR_Bhagalpur,1,33
Bihar,BR_Bhagalpur,2,293
Bihar,BR_Bhagalpur,3,808
Bihar,BR_Bhagalpur,4,2786
Bihar,BR_Bhagalpur,5,2708
Bihar,BR_Bhagalpur,6,1258
Bihar,BR_Bhagalpur,7,800
Bihar,BR_Bhagalpur,8,496
Bihar,BR_Bhagalpur,9,291
Bihar,BR_Bhagalpur,10,76
Bihar,BR_Bhagalpur,11,41
Bihar,BR_Bhagalpur,12,2042
Bihar,BR_Bhagalpur,13,11955
Bihar,BR_Bhagalpur,14,2050
Bihar,BR_Bhagalpur,15,128
Bihar,BR_Bhagalpur,16,62
Bihar,BR_Bhagalpur,17,0
Bihar,BR_Bhojpur,1,29
Bihar,BR_Bhojpur,2,144
Bihar,BR_Bhojpur,3,273
Bihar,BR_Bhojpur,4,2294
Bihar,BR_Bhojpur,5,1164
Bihar,BR_Bhojpur,6,469
Bihar,BR_Bhojpur,7,365
Bihar,BR_Bhojpur,8,134
Bihar,BR_Bhojpur,9,217
Bihar,BR_Bhojpur,10,47
Bihar,BR_Bhojpur,11,18
Bihar,BR_Bhojpur,12,591
Bihar,BR_Bhojpur,13,3752
Bihar,BR_Bhojpur,14,599
Bihar,BR_Bhojpur,15,62
Bihar,BR_Bhojpur,16,44
Bihar,BR_Bhojpur,17,0
Bihar,BR_Buxar,1,59
Bihar,BR_Buxar,2,106
Bihar,BR_Buxar,3,177
Bihar,BR_Buxar,4,1960
Bihar,BR_Buxar,5,908
Bihar,BR_Buxar,6,391
Bihar,BR_Buxar,7,172
Bihar,BR_Buxar,8,141
Bihar,BR_Buxar,9,102
Bihar,BR_Buxar,10,16
Bihar,BR_Buxar,11,2
Bihar,BR_Buxar,12,437
Bihar,BR_Buxar,13,4090
Bihar,BR_Buxar,14,664
Bihar,BR_Buxar,15,22
Bihar,BR_Buxar,16,8
Bihar,BR_Buxar,17,0
Bihar,BR_Darbhanga,1,16
Bihar,BR_Darbhanga,2,148
Bihar,BR_Darbhanga,3,265
Bihar,BR_Darbhanga,4,1273
Bihar,BR_Darbhanga,5,1127
Bihar,BR_Darbhanga,6,553
Bihar,BR_Darbhanga,7,315
Bihar,BR_Darbhanga,8,268
Bihar,BR_Darbhanga,9,225
Bihar,BR_Darbhanga,10,71
Bihar,BR_Darbhanga,11,23
Bihar,BR_Darbhanga,12,352
Bihar,BR_Darbhanga,13,3952
Bihar,BR_Darbhanga,14,2000
Bihar,BR_Darbhanga,15,243
Bihar,BR_Darbhanga,16,77
Bihar,BR_Darbhanga,17,0
Bihar,BR_East Champaran,1,15
Bihar,BR_East Champaran,2,128
Bihar,BR_East Champaran,3,327
Bihar,BR_East Champaran,4,2768
Bihar,BR_East Champaran,5,2596
Bihar,BR_East Champaran,6,1351
Bihar,BR_East Champaran,7,682
Bihar,BR_East Champaran,8,327
Bihar,BR_East Champaran,9,191
Bihar,BR_East Champaran,10,65
Bihar,BR_East Champaran,11,26
Bihar,BR_East Champaran,12,408
Bihar,BR_East Champaran,13,7473
Bihar,BR_East Champaran,14,2393
Bihar,BR_East Champaran,15,197
Bihar,BR_East Champaran,16,53
Bihar,BR_East Champaran,17,0
Bihar,BR_Gaya,1,8
Bihar,BR_Gaya,2,131
Bihar,BR_Gaya,3,387
Bihar,BR_Gaya,4,3033
Bihar,BR_Gaya,5,1612
Bihar,BR_Gaya,6,985
Bihar,BR_Gaya,7,921
Bihar,BR_Gaya,8,499
Bihar,BR_Gaya,9,308
Bihar,BR_Gaya,10,206
Bihar,BR_Gaya,11,39
Bihar,BR_Gaya,12,2187
Bihar,BR_Gaya,13,20607
Bihar,BR_Gaya,14,2868
Bihar,BR_Gaya,15,100
Bihar,BR_Gaya,16,53
Bihar,BR_Gaya,17,0
Bihar,BR_Gopalganj,1,24
Bihar,BR_Gopalganj,2,150
Bihar,BR_Gopalganj,3,326
Bihar,BR_Gopalganj,4,1361
Bihar,BR_Gopalganj,5,1637
Bihar,BR_Gopalganj,6,1151
Bihar,BR_Gopalganj,7,650
Bihar,BR_Gopalganj,8,338
Bihar,BR_Gopalganj,9,161
Bihar,BR_Gopalganj,10,30
Bihar,BR_Gopalganj,11,8
Bihar,BR_Gopalganj,12,467
Bihar,BR_Gopalganj,13,7058
Bihar,BR_Gopalganj,14,3030
Bihar,BR_Gopalganj,15,268
Bihar,BR_Gopalganj,16,19
Bihar,BR_Gopalganj,17,0
Bihar,BR_Jamui,1,34
Bihar,BR_Jamui,2,59
Bihar,BR_Jamui,3,705
Bihar,BR_Jamui,4,772
Bihar,BR_Jamui,5,763
Bihar,BR_Jamui,6,512
Bihar,BR_Jamui,7,213
Bihar,BR_Jamui,8,97
Bihar,BR_Jamui,9,14
Bihar,BR_Jamui,10,16
Bihar,BR_Jamui,11,9
Bihar,BR_Jamui,12,2346
Bihar,BR_Jamui,13,3720
Bihar,BR_Jamui,14,126
Bihar,BR_Jamui,15,31
Bihar,BR_Jamui,16,10
Bihar,BR_Jamui,17,0
Bihar,BR_Jehanabad,1,26
Bihar,BR_Jehanabad,2,175
Bihar,BR_Jehanabad,3,174
Bihar,BR_Jehanabad,4,1364
Bihar,BR_Jehanabad,5,945
Bihar,BR_Jehanabad,6,679
Bihar,BR_Jehanabad,7,647
Bihar,BR_Jehanabad,8,325
Bihar,BR_Jehanabad,9,283
Bihar,BR_Jehanabad,10,31
Bihar,BR_Jehanabad,11,10
Bihar,BR_Jehanabad,12,1135
Bihar,BR_Jehanabad,13,4562
Bihar,BR_Jehanabad,14,443
Bihar,BR_Jehanabad,15,24
Bihar,BR_Jehanabad,16,12
Bihar,BR_Jehanabad,17,0
Bihar,BR_Kaimur,1,33
Bihar,BR_Kaimur,2,111
Bihar,BR_Kaimur,3,112
Bihar,BR_Kaimur,4,707
Bihar,BR_Kaimur,5,507
Bihar,BR_Kaimur,6,268
Bihar,BR_Kaimur,7,138
Bihar,BR_Kaimur,8,93
Bihar,BR_Kaimur,9,211
Bihar,BR_Kaimur,10,82
Bihar,BR_Kaimur,11,16
Bihar,BR_Kaimur,12,192
Bihar,BR_Kaimur,13,2213
Bihar,BR_Kaimur,14,267
Bihar,BR_Kaimur,15,30
Bihar,BR_Kaimur,16,9
Bihar,BR_Kaimur,17,0
Bihar,BR_Katihar,1,34
Bihar,BR_Katihar,2,203
Bihar,BR_Katihar,3,340
Bihar,BR_Katihar,4,3236
Bihar,BR_Katihar,5,1543
Bihar,BR_Katihar,6,951
Bihar,BR_Katihar,7,400
Bihar,BR_Katihar,8,388
Bihar,BR_Katihar,9,119
Bihar,BR_Katihar,10,17
Bihar,BR_Katihar,11,23
Bihar,BR_Katihar,12,759
Bihar,BR_Katihar,13,8252
Bihar,BR_Katihar,14,1698
Bihar,BR_Katihar,15,111
Bihar,BR_Katihar,16,55
Bihar,BR_Katihar,17,0
Bihar,BR_Khagaria,1,145
Bihar,BR_Khagaria,2,154
Bihar,BR_Khagaria,3,567
Bihar,BR_Khagaria,4,1333
Bihar,BR_Khagaria,5,439
Bihar,BR_Khagaria,6,229
Bihar,BR_Khagaria,7,77
Bihar,BR_Khagaria,8,120
Bihar,BR_Khagaria,9,70
Bihar,BR_Khagaria,10,13
Bihar,BR_Khagaria,11,7
Bihar,BR_Khagaria,12,1698
Bihar,BR_Khagaria,13,4664
Bihar,BR_Khagaria,14,393
Bihar,BR_Khagaria,15,123
Bihar,BR_Khagaria,16,27
Bihar,BR_Khagaria,17,0
Bihar,BR_Kishanganj,1,14
Bihar,BR_Kishanganj,2,135
Bihar,BR_Kishanganj,3,275
Bihar,BR_Kishanganj,4,1414
Bihar,BR_Kishanganj,5,1105
Bihar,BR_Kishanganj,6,719
Bihar,BR_Kishanganj,7,336
Bihar,BR_Kishanganj,8,262
Bihar,BR_Kishanganj,9,52
Bihar,BR_Kishanganj,10,10
Bihar,BR_Kishanganj,11,17
Bihar,BR_Kishanganj,12,1007
Bihar,BR_Kishanganj,13,3826
Bihar,BR_Kishanganj,14,752
Bihar,BR_Kishanganj,15,142
Bihar,BR_Kishanganj,16,41
Bihar,BR_Kishanganj,17,0
Bihar,BR_Lakhisarai,1,12
Bihar,BR_Lakhisarai,2,61
Bihar,BR_Lakhisarai,3,183
Bihar,BR_Lakhisarai,4,995
Bihar,BR_Lakhisarai,5,1012
Bihar,BR_Lakhisarai,6,764
Bihar,BR_Lakhisarai,7,343
Bihar,BR_Lakhisarai,8,233
Bihar,BR_Lakhisarai,9,185
Bihar,BR_Lakhisarai,10,56
Bihar,BR_Lakhisarai,11,19
Bihar,BR_Lakhisarai,12,271
Bihar,BR_Lakhisarai,13,2711
Bihar,BR_Lakhisarai,14,755
Bihar,BR_Lakhisarai,15,136
Bihar,BR_Lakhisarai,16,36
Bihar,BR_Lakhisarai,17,0
Bihar,BR_Madhepura,1,9
Bihar,BR_Madhepura,2,133
Bihar,BR_Madhepura,3,141
Bihar,BR_Madhepura,4,1035
Bihar,BR_Madhepura,5,1314
Bihar,BR_Madhepura,6,1224
Bihar,BR_Madhepura,7,628
Bihar,BR_Madhepura,8,245
Bihar,BR_Madhepura,9,123
Bihar,BR_Madhepura,10,26
Bihar,BR_Madhepura,11,14
Bihar,BR_Madhepura,12,268
Bihar,BR_Madhepura,13,5440
Bihar,BR_Madhepura,14,1703
Bihar,BR_Madhepura,15,174
Bihar,BR_Madhepura,16,46
Bihar,BR_Madhepura,17,0
Bihar,BR_Madhubani,1,33
Bihar,BR_Madhubani,2,281
Bihar,BR_Madhubani,3,364
Bihar,BR_Madhubani,4,2068
Bihar,BR_Madhubani,5,2717
Bihar,BR_Madhubani,6,1123
Bihar,BR_Madhubani,7,559
Bihar,BR_Madhubani,8,322
Bihar,BR_Madhubani,9,223
Bihar,BR_Madhubani,10,54
Bihar,BR_Madhubani,11,44
Bihar,BR_Madhubani,12,338
Bihar,BR_Madhubani,13,7800
Bihar,BR_Madhubani,14,2204
Bihar,BR_Madhubani,15,152
Bihar,BR_Madhubani,16,67
Bihar,BR_Madhubani,17,0
Bihar,BR_Munger,1,122
Bihar,BR_Munger,2,148
Bihar,BR_Munger,3,424
Bihar,BR_Munger,4,1190
Bihar,BR_Munger,5,735
Bihar,BR_Munger,6,659
Bihar,BR_Munger,7,555
Bihar,BR_Munger,8,236
Bihar,BR_Munger,9,150
Bihar,BR_Munger,10,39
Bihar,BR_Munger,11,27
Bihar,BR_Munger,12,701
Bihar,BR_Munger,13,8033
Bihar,BR_Munger,14,1962
Bihar,BR_Munger,15,103
Bihar,BR_Munger,16,18
Bihar,BR_Munger,17,0
Bihar,BR_Muzaffarpur,1,40
Bihar,BR_Muzaffarpur,2,248
Bihar,BR_Muzaffarpur,3,1456
Bihar,BR_Muzaffarpur,4,3866
Bihar,BR_Muzaffarpur,5,2517
Bihar,BR_Muzaffarpur,6,1543
Bihar,BR_Muzaffarpur,7,1014
Bihar,BR_Muzaffarpur,8,804
Bihar,BR_Muzaffarpur,9,401
Bihar,BR_Muzaffarpur,10,64
Bihar,BR_Muzaffarpur,11,60
Bihar,BR_Muzaffarpur,12,7321
Bihar,BR_Muzaffarpur,13,10898
Bihar,BR_Muzaffarpur,14,989
Bihar,BR_Muzaffarpur,15,131
Bihar,BR_Muzaffarpur,16,30
Bihar,BR_Muzaffarpur,17,0
Bihar,BR_Nalanda,1,66
Bihar,BR_Nalanda,2,82
Bihar,BR_Nalanda,3,511
Bihar,BR_Nalanda,4,2943
Bihar,BR_Nalanda,5,1538
Bihar,BR_Nalanda,6,1354
Bihar,BR_Nalanda,7,969
Bihar,BR_Nalanda,8,416
Bihar,BR_Nalanda,9,380
Bihar,BR_Nalanda,10,75
Bihar,BR_Nalanda,11,35
Bihar,BR_Nalanda,12,492
Bihar,BR_Nalanda,13,11796
Bihar,BR_Nalanda,14,2580
Bihar,BR_Nalanda,15,142
Bihar,BR_Nalanda,16,45
Bihar,BR_Nalanda,17,0
Bihar,BR_Nawada,1,24
Bihar,BR_Nawada,2,158
Bihar,BR_Nawada,3,477
Bihar,BR_Nawada,4,1155
Bihar,BR_Nawada,5,634
Bihar,BR_Nawada,6,614
Bihar,BR_Nawada,7,620
Bihar,BR_Nawada,8,305
Bihar,BR_Nawada,9,221
Bihar,BR_Nawada,10,33
Bihar,BR_Nawada,11,88
Bihar,BR_Nawada,12,379
Bihar,BR_Nawada,13,4659
Bihar,BR_Nawada,14,826
Bihar,BR_Nawada,15,115
Bihar,BR_Nawada,16,37
Bihar,BR_Nawada,17,0
Bihar,BR_Patna,1,99
Bihar,BR_Patna,2,230
Bihar,BR_Patna,3,1930
Bihar,BR_Patna,4,13609
Bihar,BR_Patna,5,8322
Bihar,BR_Patna,6,7332
Bihar,BR_Patna,7,7569
Bihar,BR_Patna,8,6119
Bihar,BR_Patna,9,5926
Bihar,BR_Patna,10,1461
Bihar,BR_Patna,11,429
Bihar,BR_Patna,12,11764
Bihar,BR_Patna,13,67757
Bihar,BR_Patna,14,13198
Bihar,BR_Patna,15,879
Bihar,BR_Patna,16,222
Bihar,BR_Patna,17,0
Bihar,BR_Purnia,1,12
Bihar,BR_Purnia,2,250
Bihar,BR_Purnia,3,166
Bihar,BR_Purnia,4,2248
Bihar,BR_Purnia,5,2508
Bihar,BR_Purnia,6,2174
Bihar,BR_Purnia,7,1168
Bihar,BR_Purnia,8,633
Bihar,BR_Purnia,9,202
Bihar,BR_Purnia,10,61
Bihar,BR_Purnia,11,37
Bihar,BR_Purnia,12,702
Bihar,BR_Purnia,13,11011
Bihar,BR_Purnia,14,2853
Bihar,BR_Purnia,15,345
Bihar,BR_Purnia,16,63
Bihar,BR_Purnia,17,0
Bihar,BR_Rohtas,1,77
Bihar,BR_Rohtas,2,205
Bihar,BR_Rohtas,3,240
Bihar,BR_Rohtas,4,2995
Bihar,BR_Rohtas,5,1335
Bihar,BR_Rohtas,6,1090
Bihar,BR_Rohtas,7,416
Bihar,BR_Rohtas,8,225
Bihar,BR_Rohtas,9,207
Bihar,BR_Rohtas,10,58
Bihar,BR_Rohtas,11,18
Bihar,BR_Rohtas,12,523
Bihar,BR_Rohtas,13,5742
Bihar,BR_Rohtas,14,695
Bihar,BR_Rohtas,15,82
Bihar,BR_Rohtas,16,54
Bihar,BR_Rohtas,17,0
Bihar,BR_Saharsa,1,69
Bihar,BR_Saharsa,2,110
Bihar,BR_Saharsa,3,354
Bihar,BR_Saharsa,4,2485
Bihar,BR_Saharsa,5,1769
Bihar,BR_Saharsa,6,966
Bihar,BR_Saharsa,7,603
Bihar,BR_Saharsa,8,351
Bihar,BR_Saharsa,9,141
Bihar,BR_Saharsa,10,31
Bihar,BR_Saharsa,11,19
Bihar,BR_Saharsa,12,3112
Bihar,BR_Saharsa,13,6855
Bihar,BR_Saharsa,14,588
Bihar,BR_Saharsa,15,117
Bihar,BR_Saharsa,16,37
Bihar,BR_Saharsa,17,0
Bihar,BR_Samastipur,1,56
Bihar,BR_Samastipur,2,191
Bihar,BR_Samastipur,3,580
Bihar,BR_Samastipur,4,2119
Bihar,BR_Samastipur,5,1056
Bihar,BR_Samastipur,6,558
Bihar,BR_Samastipur,7,302
Bihar,BR_Samastipur,8,273
Bihar,BR_Samastipur,9,147
Bihar,BR_Samastipur,10,54
Bihar,BR_Samastipur,11,34
Bihar,BR_Samastipur,12,1806
Bihar,BR_Samastipur,13,11005
Bihar,BR_Samastipur,14,1561
Bihar,BR_Samastipur,15,172
Bihar,BR_Samastipur,16,74
Bihar,BR_Samastipur,17,0
Bihar,BR_Saran,1,10
Bihar,BR_Saran,2,150
Bihar,BR_Saran,3,262
Bihar,BR_Saran,4,2650
Bihar,BR_Saran,5,1880
Bihar,BR_Saran,6,846
Bihar,BR_Saran,7,544
Bihar,BR_Saran,8,421
Bihar,BR_Saran,9,538
Bihar,BR_Saran,10,130
Bihar,BR_Saran,11,24
Bihar,BR_Saran,12,753
Bihar,BR_Saran,13,12655
Bihar,BR_Saran,14,2057
Bihar,BR_Saran,15,311
Bihar,BR_Saran,16,36
Bihar,BR_Saran,17,0
Bihar,BR_Sheikhpura,1,21
Bihar,BR_Sheikhpura,2,107
Bihar,BR_Sheikhpura,3,115
Bihar,BR_Sheikhpura,4,1195
Bihar,BR_Sheikhpura,5,582
Bihar,BR_Sheikhpura,6,583
Bihar,BR_Sheikhpura,7,303
Bihar,BR_Sheikhpura,8,56
Bihar,BR_Sheikhpura,9,29
Bihar,BR_Sheikhpura,10,8
Bihar,BR_Sheikhpura,11,1
Bihar,BR_Sheikhpura,12,231
Bihar,BR_Sheikhpura,13,4044
Bihar,BR_Sheikhpura,14,360
Bihar,BR_Sheikhpura,15,39
Bihar,BR_Sheikhpura,16,16
Bihar,BR_Sheikhpura,17,0
Bihar,BR_Sheohar,1,5
Bihar,BR_Sheohar,2,69
Bihar,BR_Sheohar,3,106
Bihar,BR_Sheohar,4,439
Bihar,BR_Sheohar,5,372
Bihar,BR_Sheohar,6,202
Bihar,BR_Sheohar,7,94
Bihar,BR_Sheohar,8,123
Bihar,BR_Sheohar,9,102
Bihar,BR_Sheohar,10,35
Bihar,BR_Sheohar,11,6
Bihar,BR_Sheohar,12,280
Bihar,BR_Sheohar,13,2162
Bihar,BR_Sheohar,14,363
Bihar,BR_Sheohar,15,28
Bihar,BR_Sheohar,16,11
Bihar,BR_Sheohar,17,0
Bihar,BR_Sitamarhi,1,7
Bihar,BR_Sitamarhi,2,118
Bihar,BR_Sitamarhi,3,76
Bihar,BR_Sitamarhi,4,1722
Bihar,BR_Sitamarhi,5,1241
Bihar,BR_Sitamarhi,6,421
Bihar,BR_Sitamarhi,7,390
Bihar,BR_Sitamarhi,8,261
Bihar,BR_Sitamarhi,9,192
Bihar,BR_Sitamarhi,10,38
Bihar,BR_Sitamarhi,11,20
Bihar,BR_Sitamarhi,12,349
Bihar,BR_Sitamarhi,13,3295
Bihar,BR_Sitamarhi,14,945
Bihar,BR_Sitamarhi,15,55
Bihar,BR_Sitamarhi,16,49
Bihar,BR_Sitamarhi,17,0
Bihar,BR_Siwan,1,38
Bihar,BR_Siwan,2,207
Bihar,BR_Siwan,3,521
Bihar,BR_Siwan,4,1612
Bihar,BR_Siwan,5,946
Bihar,BR_Siwan,6,616
Bihar,BR_Siwan,7,349
Bihar,BR_Siwan,8,228
Bihar,BR_Siwan,9,239
Bihar,BR_Siwan,10,60
Bihar,BR_Siwan,11,11
Bihar,BR_Siwan,12,681
Bihar,BR_Siwan,13,7634
Bihar,BR_Siwan,14,1884
Bihar,BR_Siwan,15,139
Bihar,BR_Siwan,16,30
Bihar,BR_Siwan,17,0
Bihar,BR_Supaul,1,57
Bihar,BR_Supaul,2,167
Bihar,BR_Supaul,3,422
Bihar,BR_Supaul,4,1589
Bihar,BR_Supaul,5,1766
Bihar,BR_Supaul,6,875
Bihar,BR_Supaul,7,427
Bihar,BR_Supaul,8,260
Bihar,BR_Supaul,9,57
Bihar,BR_Supaul,10,16
Bihar,BR_Supaul,11,21
Bihar,BR_Supaul,12,2085
Bihar,BR_Supaul,13,8230
Bihar,BR_Supaul,14,1145
Bihar,BR_Supaul,15,71
Bihar,BR_Supaul,16,17
Bihar,BR_Supaul,17,0
Bihar,BR_Vaishali,1,6
Bihar,BR_Vaishali,2,108
Bihar,BR_Vaishali,3,279
Bihar,BR_Vaishali,4,2460
Bihar,BR_Vaishali,5,955
Bihar,BR_Vaishali,6,756
Bihar,BR_Vaishali,7,352
Bihar,BR_Vaishali,8,333
Bihar,BR_Vaishali,9,266
Bihar,BR_Vaishali,10,124
Bihar,BR_Vaishali,11,37
Bihar,BR_Vaishali,12,427
Bihar,BR_Vaishali,13,10956
Bihar,BR_Vaishali,14,2519
Bihar,BR_Vaishali,15,185
Bihar,BR_Vaishali,16,46
Bihar,BR_Vaishali,17,0
Bihar,BR_West Champaran,1,25
Bihar,BR_West Champaran,2,100
Bihar,BR_West Champaran,3,609
Bihar,BR_West Champaran,4,2067
Bihar,BR_West Champaran,5,1550
Bihar,BR_West Champaran,6,914
Bihar,BR_West Champaran,7,394
Bihar,BR_West Champaran,8,235
Bihar,BR_West Champaran,9,134
Bihar,BR_West Champaran,10,32
Bihar,BR_West Champaran,11,22
Bihar,BR_West Champaran,12,1090
Bihar,BR_West Champaran,13,12283
Bihar,BR_West Champaran,14,1359
Bihar,BR_West Champaran,15,50
Bihar,BR_West Champaran,16,22
Bihar,BR_West Champaran,17,0
Chandigarh,CH_Chandigarh,1,191
Chandigarh,CH_Chandigarh,2,161
Chandigarh,CH_Chandigarh,3,248
Chandigarh,CH_Chandigarh,4,1328
Chandigarh,CH_Chandigarh,5,6317
Chandigarh,CH_Chandigarh,6,5158
Chandigarh,CH_Chandigarh,7,2233
Chandigarh,CH_Chandigarh,8,3078
